Date,T,Td,Precip,Humidity,Wind,PercentCloud,City
20121213,42.0,27.5,0,65.9565217391,2.46956521739,4.82608695652,KLIT
20121214,48.0,35.0,0.07,68.0833333333,4.6625,65.375,KLIT
20121215,60.5,52.0,0.09,79.1666666667,9.32083333333,85.375,KLIT
20121216,53.5,49.5,0,80.6666666667,4.22916666667,70.1666666667,KLIT
20121217,50.0,43.5,0,75.5,8.90909090909,32.6363636364,KLIT
20121218,50.0,37.0,0,69.4583333333,4.0875,22.75,KLIT
20121219,57.5,49.0,0,78.125,6.95833333333,78.2083333333,KLIT
20121220,54.0,38.0,0.38,49.5416666667,20.4833333333,46.7916666667,KLIT
20121221,43.0,18.0,0,38.4583333333,6.1125,15.0833333333,KLIT
20121222,45.5,21.5,0,51.0416666667,4.24166666667,43.625,KLIT
20121223,53.5,41.5,0,71.75,4.7625,84.3333333333,KLIT
20121224,52.0,41.5,0,62.2083333333,7.2125,68.5833333333,KLIT
20121225,37.0,28.0,1.94,82.2916666667,16.3166666667,70.5,KLIT
20121226,27.5,24.5,0.05,82.5,10.5208333333,64.9166666667,KLIT
20121227,26.0,23.5,0,88.0,3.07916666667,81.75,KLIT
20121228,35.0,33.0,0.29,91.2916666667,7.83333333333,94.0,KLIT
20121229,30.5,24.0,0,64.8333333333,9.80416666667,27.2083333333,KLIT
20121230,30.0,23.0,0,76.2916666667,2.225,57.7916666667,KLIT
20121231,37.0,34.0,0.42,88.125,3.84583333333,92.9583333333,KLIT
20130101,39.0,34.5,0,87.0833333333,6.44166666667,94.0,KLIT
20130102,33.0,26.5,0,74.0833333333,5.725,79.2916666667,KLIT
20130103,36.5,26.0,0,71.5,3.56666666667,25.7083333333,KLIT
20130104,37.0,26.5,0,70.125,3.375,37.6666666667,KLIT
20130105,42.0,31.0,0,71.7083333333,4.28333333333,75.0833333333,KLIT
20130106,41.0,30.0,0,68.3333333333,4.37083333333,2.0,KLIT
20130107,35.5,25.5,0,69.625,3.125,30.3333333333,KLIT
20130108,41.5,35.5,0.01,73.375,3.70416666667,82.5416666667,KLIT
20130109,50.0,48.0,1.37,92.347826087,9.91739130435,94.0,KLIT
20130110,58.5,56.5,0.24,90.375,11.1375,65.5,KLIT
20130111,55.0,48.0,0,77.5833333333,6.3,54.875,KLIT
20130112,57.5,55.0,2.1,84.5833333333,11.3791666667,90.0833333333,KLIT
20130113,35.0,30.5,0.48,80.75,12.1375,60.625,KLIT
20130114,30.5,17.5,0,62.4166666667,11.6625,49.2083333333,KLIT
20130115,26.5,22.5,0.07,76.4583333333,10.95,74.5,KLIT
20130116,36.5,21.0,0,61.8333333333,4.95,56.0833333333,KLIT
20130117,42.0,26.5,0,56.4583333333,7.73333333333,15.875,KLIT
20130118,43.0,28.5,0,66.5,5.04583333333,2.0,KLIT
20130119,47.5,28.5,0,55.0416666667,5.77083333333,29.5416666667,KLIT
20130120,46.5,29.5,0,57.8333333333,5.29166666667,4.0,KLIT
20130121,38.5,22.5,0,51.9166666667,7.30416666667,21.75,KLIT
20130122,34.0,21.0,0,61.1666666667,6.35,28.1666666667,KLIT
20130123,46.0,33.0,0,68.2083333333,2.79583333333,53.875,KLIT
20130124,41.5,28.5,0,58.75,11.2916666667,89.8333333333,KLIT
20130125,40.5,29.0,0,74.125,4.24166666667,82.5416666667,KLIT
20130126,39.0,32.5,0,74.8333333333,3.56666666667,80.9166666667,KLIT
20130127,54.0,45.5,0,80.5,5.19583333333,89.8333333333,KLIT
20130128,69.5,60.0,0.03,77.5652173913,14.3217391304,82.0434782609,KLIT
20130129,63.0,60.0,0.29,80.8333333333,14.1666666667,91.9166666667,KLIT
20130130,45.5,38.5,0.03,68.0833333333,13.5416666667,58.2083333333,KLIT
20130131,44.0,23.5,0,54.8260869565,8.81739130435,15.3043478261,KLIT
20130201,30.5,15.0,0,52.375,6.39583333333,10.3333333333,KLIT
20130202,44.0,26.5,0,58.5416666667,5.6375,17.7083333333,KLIT
20130203,49.5,27.5,0,48.125,5.81666666667,28.7083333333,KLIT
20130204,47.0,38.0,0.03,71.3043478261,4.17391304348,94.0,KLIT
20130205,51.5,42.5,0,84.5,2.26666666667,6.875,KLIT
20130206,49.5,41.5,0,83.4782608696,5.17826086957,63.4782608696,KLIT
20130207,54.5,50.0,0.27,84.4166666667,2.79166666667,91.9166666667,KLIT
20130208,45.0,42.5,0.01,71.4583333333,10.7625,53.2083333333,KLIT
20130209,39.5,36.5,0.03,81.2083333333,7.21666666667,80.625,KLIT
20130210,58.5,46.0,0.3,68.0833333333,10.6291666667,74.3333333333,KLIT
20130211,50.0,32.0,0,49.1666666667,3.85,64.6666666667,KLIT
20130212,39.0,38.0,0.22,86.0833333333,6.87083333333,70.5416666667,KLIT
20130213,46.5,37.5,0.02,76.2916666667,7.73333333333,58.2083333333,KLIT
20130214,50.0,35.0,0,63.4166666667,7.07083333333,15.625,KLIT
20130215,45.5,28.0,0.01,48.8333333333,10.0875,64.875,KLIT
20130216,37.0,18.5,0,46.6666666667,6.5875,65.75,KLIT
20130217,49.0,29.5,0,46.2173913043,9.26956521739,42.0434782609,KLIT
20130218,53.0,46.5,0.68,73.4583333333,13.5875,66.1666666667,KLIT
20130219,42.5,27.5,0,52.3181818182,8.95909090909,17.4090909091,KLIT
20130220,35.0,24.0,0.18,68.5416666667,8.98333333333,90.5833333333,KLIT
20130221,34.5,31.5,1.25,90.9166666667,9.94583333333,86.1666666667,KLIT
20130222,40.5,32.0,0,76.0416666667,7.25416666667,57.25,KLIT
20130223,39.5,28.5,0,67.8333333333,4.00416666667,26.3333333333,KLIT
20130224,42.5,32.5,0,69.6666666667,7.12083333333,2.0,KLIT
20130225,45.5,40.0,1.4,80.0416666667,11.525,87.75,KLIT
20130226,43.5,37.5,0.06,75.125,15.0208333333,94.0,KLIT
20130227,44.0,31.5,0,63.2083333333,11.6666666667,57.25,KLIT
20130228,42.0,26.0,0,55.8333333333,10.2416666667,14.4166666667,KLIT
20130301,37.0,22.5,0,57.5833333333,9.51666666667,89.25,KLIT
20130302,35.5,21.5,0,58.9166666667,8.17083333333,57.5833333333,KLIT
20130303,39.5,27.0,0,60.8333333333,6.24583333333,48.375,KLIT
20130304,52.0,41.0,0,72.75,5.91666666667,62.5833333333,KLIT
20130305,51.0,35.5,0.08,52.9130434783,15.4260869565,36.1739130435,KLIT
20130306,42.0,26.0,0,50.8333333333,7.02083333333,26.9583333333,KLIT
20130307,47.5,33.0,0,62.0,5.33333333333,32.0416666667,KLIT
20130308,48.5,37.0,0.02,62.3333333333,6.68333333333,53.5416666667,KLIT
20130309,61.0,47.5,0,64.25,9.23333333333,70.375,KLIT
20130310,51.0,46.5,0.79,78.6956521739,13.0217391304,90.7391304348,KLIT
20130311,44.5,29.0,0,55.0,13.1217391304,40.347826087,KLIT
20130312,49.5,29.0,0,48.4166666667,5.86666666667,27.9166666667,KLIT
20130313,47.5,23.0,0,36.0,7.35416666667,20.7916666667,KLIT
20130314,54.5,33.5,0,48.3333333333,7.15833333333,29.5833333333,KLIT
20130315,64.0,44.5,0,48.2916666667,11.6625,28.5,KLIT
20130316,68.0,49.5,0,53.4166666667,13.3458333333,48.9166666667,KLIT
20130317,54.5,48.0,0,85.6666666667,7.6375,81.6666666667,KLIT
20130318,54.0,41.5,0.58,79.6666666667,7.55,67.625,KLIT
20130319,47.5,30.0,0,55.1666666667,7.35,54.4583333333,KLIT
20130320,48.0,25.5,0,43.375,8.45416666667,41.1666666667,KLIT
20130321,39.5,25.5,0.31,54.5416666667,9.99583333333,78.5416666667,KLIT
20130322,41.0,39.0,0.48,91.9583333333,10.0875,94.0,KLIT
20130323,45.0,43.0,0.22,93.75,7.6875,86.1666666667,KLIT
20130324,40.5,34.5,0.01,73.0,17.325,75.625,KLIT
20130325,39.0,21.0,0,50.5833333333,15.9333333333,35.375,KLIT
20130326,38.5,24.5,0,53.0416666667,8.16666666667,13.25,KLIT
20130327,45.0,32.0,0,60.4583333333,5.8625,15.2916666667,KLIT
20130328,56.5,40.0,0,58.2916666667,4.85833333333,56.625,KLIT
20130329,56.0,47.5,0.34,80.0833333333,4.62083333333,92.9583333333,KLIT
20130330,55.0,54.0,0.59,94.0416666667,3.6625,82.8333333333,KLIT
20130331,58.0,53.0,1.13,87.5833333333,3.70416666667,63.0,KLIT
20130401,59.0,49.5,0,72.2083333333,5.29166666667,21.9583333333,KLIT
20130402,47.5,39.0,0.76,71.375,13.0583333333,90.875,KLIT
20130403,42.5,32.0,0.01,65.0416666667,11.9958333333,94.0,KLIT
20130404,43.0,37.5,0.38,80.9583333333,7.11666666667,89.25,KLIT
20130405,52.5,37.0,0,60.9583333333,3.22916666667,24.2083333333,KLIT
20130406,59.5,43.0,0,52.9166666667,8.2125,60.9166666667,KLIT
20130407,64.5,52.5,0,71.0833333333,8.60416666667,80.75,KLIT
20130408,69.5,57.5,0,67.6666666667,9.5125,64.5,KLIT
20130409,72.0,62.0,0,69.3333333333,10.8125,45.1666666667,KLIT
20130410,63.5,56.0,0.79,80.5833333333,11.8083333333,88.5,KLIT
20130411,51.0,38.5,0,68.8333333333,11.3791666667,64.2916666667,KLIT
20130412,55.0,38.5,0,54.875,8.89166666667,10.0,KLIT
20130413,58.5,44.0,0,59.5833333333,5.68333333333,56.0,KLIT
20130414,63.5,55.5,0,74.2083333333,7.825,52.0416666667,KLIT
20130415,69.5,61.0,0,81.5,7.45833333333,57.0833333333,KLIT
20130416,78.5,67.5,0.01,73.9166666667,9.60416666667,61.1666666667,KLIT
20130417,78.0,68.0,0,74.0,10.7125,81.5,KLIT
20130418,61.0,51.5,1.03,82.2083333333,15.7875,90.875,KLIT
20130419,49.5,32.0,0,50.4166666667,12.5208333333,34.5,KLIT
20130420,56.5,39.5,0,58.4166666667,5.2,47.5833333333,KLIT
20130421,58.0,43.0,0,58.2083333333,5.63333333333,40.0,KLIT
20130422,60.5,45.0,0,56.875,6.5375,22.3333333333,KLIT
20130423,64.5,54.0,0,70.5833333333,10.1875,72.5833333333,KLIT
20130424,52.5,39.0,0.09,63.6666666667,9.74166666667,58.5833333333,KLIT
20130425,55.0,42.5,0,64.2083333333,3.325,26.375,KLIT
20130426,57.5,48.0,0.03,73.25,7.02083333333,90.875,KLIT
20130427,61.5,60.0,1.01,91.125,5.97083333333,86.7083333333,KLIT
20130428,63.0,53.0,0,76.1666666667,4.575,42.5833333333,KLIT
20130429,66.0,57.0,0,76.7916666667,4.80833333333,25.875,KLIT
20130430,70.0,54.5,0,60.0416666667,4.95416666667,18.2083333333,KLIT
20130501,67.0,62.0,0.07,81.1666666667,6.2125,81.9583333333,KLIT
20130502,60.0,56.0,0.04,84.5,8.21666666667,91.9166666667,KLIT
20130503,45.0,40.5,0.03,80.625,13.0625,75.4166666667,KLIT
20130504,45.5,38.5,0.02,78.0,6.16666666667,80.0,KLIT
20130505,53.5,43.0,0,64.0416666667,10.475,67.2083333333,KLIT
20130506,63.5,51.0,0,64.375,10.7666666667,68.5833333333,KLIT
20130507,70.0,55.0,0,62.7916666667,6.15833333333,40.5833333333,KLIT
20130508,69.5,57.5,0,66.7916666667,5.39166666667,47.875,KLIT
20130509,71.5,49.5,0.35,76.4166666667,7.64583333333,86.7083333333,KLIT
20130510,70.0,63.5,0.62,83.375,4.24166666667,69.9166666667,KLIT
20130511,68.5,49.5,0,57.9166666667,9.17916666667,47.5,KLIT
20130512,60.5,41.0,0,43.5833333333,6.34583333333,16.9583333333,KLIT
20130513,66.5,48.5,0,54.1304347826,7.2652173913,23.2608695652,KLIT
20130514,73.0,54.5,0,50.7916666667,10.5666666667,5.79166666667,KLIT
20130515,72.0,57.5,0,62.3333333333,8.87916666667,56.3333333333,KLIT
20130516,67.0,62.5,0.51,87.625,6.10833333333,88.625,KLIT
20130517,73.5,69.0,0.3,80.8333333333,4.82083333333,74.0416666667,KLIT
20130518,79.0,71.5,0,80.75,5.25,67.5,KLIT
20130519,79.5,68.5,0,73.1666666667,9.225,57.0,KLIT
20130520,78.5,69.5,0,69.9130434783,12.9304347826,64.6956521739,KLIT
20130521,69.0,63.0,1.46,89.25,7.44166666667,89.5416666667,KLIT
20130522,72.5,61.0,0,73.3333333333,7.11666666667,47.9166666667,KLIT
20130523,72.5,63.0,0,69.25,3.90833333333,59.5833333333,KLIT
20130524,67.5,56.0,0,62.8333333333,10.1833333333,53.8333333333,KLIT
20130525,69.5,56.5,0,63.6666666667,4.775,73.1666666667,KLIT
20130526,74.5,64.0,0.07,75.6666666667,3.65833333333,70.2083333333,KLIT
20130527,76.0,66.0,0,71.7083333333,9.6125,53.5833333333,KLIT
20130528,78.0,65.5,0,68.375,10.275,53.4166666667,KLIT
20130529,78.5,66.5,0,67.9583333333,10.6083333333,49.8333333333,KLIT
20130530,76.0,69.0,3.36,81.75,10.7166666667,76.1666666667,KLIT
20130531,78.5,72.5,0.05,79.25,10.425,72.4583333333,KLIT
20130601,72.0,68.5,2.75,89.875,7.15416666667,85.2083333333,KLIT
20130602,72.0,61.5,0,71.9166666667,6.82916666667,59.6666666667,KLIT
20130603,69.0,59.0,0,70.5833333333,5.3375,24.4583333333,KLIT
20130604,72.0,62.5,0,70.3333333333,4.1875,44.9583333333,KLIT
20130605,78.0,67.0,0.01,69.0,4.56666666667,44.9166666667,KLIT
20130606,72.0,64.5,0,70.375,6.6375,69.2916666667,KLIT
20130607,75.0,57.0,0,55.375,7.02083333333,55.125,KLIT
20130608,74.0,58.5,0,60.7083333333,5.19583333333,49.0,KLIT
20130609,75.5,67.0,0.24,74.9166666667,6.10833333333,52.4583333333,KLIT
20130610,80.0,68.5,0,68.4583333333,8.03333333333,18.5416666667,KLIT
20130611,82.0,71.0,0,67.5833333333,7.10833333333,11.7916666667,KLIT
20130612,84.5,71.0,0,67.1666666667,8.93333333333,10.3333333333,KLIT
20130613,85.5,70.0,0,63.125,8.74583333333,26.8333333333,KLIT
20130614,80.0,64.0,0,59.0416666667,5.38333333333,23.25,KLIT
20130615,79.0,65.5,0,63.9166666667,3.6125,48.9166666667,KLIT
20130616,81.0,71.0,0,72.0,4.47916666667,78.5416666667,KLIT
20130617,78.5,70.0,0.01,75.9583333333,6.44166666667,76.75,KLIT
20130618,77.5,67.0,0,70.7916666667,5.82083333333,69.0,KLIT
20130619,78.5,65.5,0,66.5833333333,3.0875,25.2083333333,KLIT
20130620,81.0,69.0,0,66.5,4.75833333333,34.375,KLIT
20130621,83.0,70.5,0,70.5,6.15833333333,29.375,KLIT
20130622,81.0,69.5,0.22,76.4166666667,4.42083333333,52.0,KLIT
20130623,83.0,72.0,0,72.9166666667,5.29166666667,36.1666666667,KLIT
20130624,82.5,71.0,0,70.3333333333,6.72916666667,22.0416666667,KLIT
20130625,83.5,71.5,0,69.7916666667,10.0,50.25,KLIT
20130626,84.5,70.0,0,66.6666666667,10.5708333333,29.7083333333,KLIT
20130627,88.5,71.5,0,60.9583333333,8.5125,52.4166666667,KLIT
20130628,89.0,69.0,0,57.0,8.02916666667,64.8333333333,KLIT
20130629,84.0,58.0,0,42.3913043478,10.0260869565,24.5217391304,KLIT
20130630,77.5,58.0,0,54.375,9.02916666667,38.8333333333,KLIT
20130701,77.0,58.5,0,55.7916666667,9.6125,31.1666666667,KLIT
20130702,75.5,55.5,0,52.7391304348,6.66956521739,20.0434782609,KLIT
20130703,75.0,56.0,0,56.125,4.81666666667,12.5416666667,KLIT
20130704,75.0,57.0,0,58.0,3.8,18.3333333333,KLIT
20130705,78.5,55.5,0,56.625,4.9625,16.1666666667,KLIT
20130706,79.0,68.0,0,69.4583333333,4.475,51.6666666667,KLIT
20130707,82.0,69.5,0,67.6666666667,3.79583333333,29.5416666667,KLIT
20130708,83.5,71.0,0,68.4166666667,5.75833333333,33.5416666667,KLIT
20130709,86.0,71.0,0,61.5416666667,9.225,27.9583333333,KLIT
20130710,87.5,69.5,0.02,61.0416666667,8.35833333333,58.125,KLIT
20130711,84.0,70.0,0,65.625,5.59166666667,51.0,KLIT
20130712,81.5,57.0,0,49.4166666667,9.04583333333,9.5,KLIT
20130713,77.5,59.0,0,54.0833333333,5.67916666667,41.7083333333,KLIT
20130714,77.5,65.5,0,66.8333333333,5.575,48.0,KLIT
20130715,82.0,69.0,0,67.0,7.4125,44.5,KLIT
20130716,83.0,70.5,0,69.0,6.87916666667,65.0,KLIT
20130717,84.0,69.0,0,62.9166666667,4.61666666667,25.1666666667,KLIT
20130718,85.5,69.0,0.09,70.9583333333,3.6625,61.75,KLIT
20130719,81.5,70.0,0,73.4583333333,4.475,55.5416666667,KLIT
20130720,83.5,69.5,0.06,69.625,4.85833333333,56.25,KLIT
20130721,82.0,70.5,0,70.0,8.3125,59.8333333333,KLIT
20130722,85.0,71.5,0.1,72.375,9.9875,52.2916666667,KLIT
20130723,82.0,70.0,0.5,76.5416666667,8.88333333333,59.0416666667,KLIT
20130724,81.0,69.5,0.06,73.5,4.8,69.4166666667,KLIT
20130725,78.5,66.0,0,65.125,5.575,57.75,KLIT
20130726,72.0,65.5,0.35,80.875,3.85416666667,76.375,KLIT
20130727,74.5,67.0,0.28,74.625,4.91666666667,61.625,KLIT
20130728,77.5,64.5,0,67.2083333333,5.82083333333,53.7083333333,KLIT
20130729,78.0,70.0,0.36,76.0416666667,5.95833333333,59.6666666667,KLIT
20130730,81.5,72.5,0,76.5416666667,6.20416666667,82.4166666667,KLIT
20130731,84.0,72.5,0.37,74.7391304348,6.48260869565,60.2173913043,KLIT
20130801,81.5,71.5,0,74.625,5.67916666667,34.4166666667,KLIT
20130802,80.5,72.5,0,76.4347826087,4.41304347826,56.5217391304,KLIT
20130803,83.0,71.5,0,72.3333333333,6.5375,61.7083333333,KLIT
20130804,82.0,73.0,0.37,78.6666666667,4.72083333333,65.75,KLIT
20130805,83.0,74.0,0.08,80.2916666667,3.9,65.5416666667,KLIT
20130806,84.0,75.0,0,70.5416666667,5.4875,42.8333333333,KLIT
20130807,85.5,74.5,0,70.0833333333,6.0625,23.9583333333,KLIT
20130808,85.5,74.5,0,71.5416666667,5.3,50.25,KLIT
20130809,83.0,73.5,0,73.2083333333,4.95416666667,52.75,KLIT
20130810,81.0,73.0,1.37,78.375,7.40416666667,59.5833333333,KLIT
20130811,83.5,73.5,0,76.25,3.90416666667,68.875,KLIT
20130812,84.0,73.0,1.48,81.1666666667,6.58333333333,52.0416666667,KLIT
20130813,77.5,71.0,0.22,85.375,3.94583333333,84.625,KLIT
20130814,73.0,62.0,0,64.3333333333,10.8125,39.875,KLIT
20130815,71.0,56.0,0,60.0869565217,6.17826086957,23.652173913,KLIT
20130816,67.5,59.0,0,67.75,5.81666666667,61.9166666667,KLIT
20130817,75.0,63.5,0,72.2916666667,6.9125,62.9166666667,KLIT
20130818,73.5,65.5,0,77.375,5.91666666667,27.375,KLIT
20130819,76.5,65.0,0,69.7916666667,2.6,16.75,KLIT
20130820,79.5,64.5,0,66.625,1.8875,13.2916666667,KLIT
20130821,82.0,66.5,0,66.4583333333,2.80416666667,18.5833333333,KLIT
20130822,83.5,70.5,0,70.7083333333,2.8,26.7916666667,KLIT
20130823,83.0,71.5,0,69.25,3.9,20.375,KLIT
20130824,83.5,71.5,0,69.7916666667,4.75833333333,21.7083333333,KLIT
20130825,82.0,71.5,0,70.7083333333,4.8625,21.1666666667,KLIT
20130826,81.5,69.0,0,68.9166666667,2.9875,15.5833333333,KLIT
20130827,81.0,66.0,0,63.7916666667,3.5125,26.75,KLIT
20130828,85.0,67.0,0,59.5,3.85416666667,39.5833333333,KLIT
20130829,85.0,67.5,0,56.2916666667,4.48333333333,8.875,KLIT
20130830,86.0,68.5,0,56.625,4.95833333333,15.0833333333,KLIT
20130831,87.5,67.5,0,56.0,5.15416666667,12.0,KLIT
20130901,87.5,70.0,0,59.3333333333,5.3375,45.9166666667,KLIT
20130902,84.5,70.0,0,67.6666666667,4.1875,58.2916666667,KLIT
20130903,81.5,64.0,0,55.75,6.73333333333,34.4583333333,KLIT
20130904,77.5,59.5,0,57.0,4.43333333333,11.0833333333,KLIT
20130905,78.0,61.5,0,60.9166666667,4.33333333333,19.5416666667,KLIT
20130906,80.0,65.0,0,62.0416666667,4.1875,34.75,KLIT
20130907,84.0,62.5,0,59.8333333333,3.57083333333,16.5416666667,KLIT
20130908,86.5,64.0,0,53.5,4.47083333333,33.375,KLIT
20130909,86.5,64.0,0,49.875,5.24166666667,14.9583333333,KLIT
20130910,84.5,65.5,0,54.1666666667,2.84166666667,23.875,KLIT
20130911,84.5,70.5,0.02,68.5833333333,2.55,49.75,KLIT
20130912,83.5,69.5,0.01,71.2083333333,2.07083333333,51.7916666667,KLIT
20130913,75.5,60.5,0,55.7916666667,8.79166666667,46.1666666667,KLIT
20130914,69.5,50.5,0,57.0,6.77916666667,15.5833333333,KLIT
20130915,71.5,51.5,0,56.4583333333,2.17083333333,50.375,KLIT
20130916,77.5,59.0,0,55.375,5.67083333333,44.8333333333,KLIT
20130917,77.5,62.0,0,64.375,5.82083333333,41.3333333333,KLIT
20130918,83.5,66.5,0.43,67.9166666667,3.60416666667,60.375,KLIT
20130919,81.5,68.0,0,65.0416666667,5.5875,50.6666666667,KLIT
20130920,74.5,69.0,2.06,87.6666666667,6.59166666667,90.875,KLIT
20130921,71.0,56.5,0,56.9583333333,8.74166666667,34.1666666667,KLIT
20130922,68.0,52.0,0,58.5833333333,6.25,3.08333333333,KLIT
20130923,69.0,56.0,0,64.6666666667,4.52083333333,12.5833333333,KLIT
20130924,76.5,58.0,0,55.375,3.8,25.0416666667,KLIT
20130925,73.0,58.0,0,61.2083333333,5.24166666667,12.0,KLIT
20130926,75.0,61.0,0,67.875,1.5,9.25,KLIT
20130927,75.5,64.0,0,71.8333333333,4.04583333333,28.4583333333,KLIT
20130928,76.5,67.0,0.01,70.9166666667,6.775,61.7083333333,KLIT
20130929,72.5,70.5,0.68,88.6666666667,3.65833333333,94.0,KLIT
20130930,73.5,69.0,0,86.2916666667,5.14583333333,72.0416666667,KLIT
20131001,76.5,69.0,0,82.9166666667,4.14166666667,72.0,KLIT
20131002,78.0,67.0,0.13,80.2916666667,4.85833333333,60.9166666667,KLIT
20131003,77.0,69.5,0.05,79.7826086957,4.51304347826,37.0,KLIT
20131004,78.5,70.0,0,77.2916666667,6.72083333333,62.1666666667,KLIT
20131005,67.0,63.0,0.21,82.875,8.30833333333,78.5416666667,KLIT
20131006,63.0,48.0,0.18,61.9583333333,8.69583333333,33.75,KLIT
20131007,63.0,48.0,0,61.0833333333,6.54166666667,3.625,KLIT
20131008,62.5,48.0,0,64.0,4.6625,2.0,KLIT
20131009,63.5,52.5,0,68.0416666667,1.50416666667,15.6666666667,KLIT
20131010,67.5,58.5,0,76.4166666667,3.175,25.875,KLIT
20131011,68.5,59.0,0,76.25,3.9875,25.4583333333,KLIT
20131012,72.0,63.5,0.68,81.2916666667,1.97916666667,56.125,KLIT
20131013,71.0,57.5,0,70.875,8.50833333333,50.8333333333,KLIT
20131014,67.5,56.5,0,68.4583333333,4.62916666667,85.6666666667,KLIT
20131015,68.0,64.0,0.57,88.125,4.66666666667,94.0,KLIT
20131016,60.5,56.5,0.13,79.1666666667,6.72916666667,94.0,KLIT
20131017,60.5,49.0,0,69.9166666667,5.2875,43.0,KLIT
20131018,59.5,50.5,0,72.8333333333,3.09166666667,52.375,KLIT
20131019,55.0,44.0,0.09,66.6666666667,7.025,45.1666666667,KLIT
20131020,54.0,42.5,0,68.9166666667,4.58333333333,2.0,KLIT
20131021,60.5,52.0,0.18,74.375,4.37916666667,72.0,KLIT
20131022,57.0,43.5,0,67.3333333333,5.3375,18.9583333333,KLIT
20131023,56.5,40.0,0,59.5416666667,4.3375,3.625,KLIT
20131024,55.5,39.0,0,63.1666666667,5.81666666667,14.7083333333,KLIT
20131025,47.5,32.0,0,54.7916666667,5.47916666667,6.33333333333,KLIT
20131026,51.5,43.0,0,70.8333333333,6.30833333333,69.75,KLIT
20131027,55.0,53.5,0.1,90.1666666667,2.45416666667,79.9166666667,KLIT
20131028,59.0,55.0,0,89.5,1.25416666667,71.375,KLIT
20131029,66.5,57.0,0,82.7916666667,5.47916666667,64.125,KLIT
20131030,66.5,62.5,0.02,86.75,5.19583333333,92.9583333333,KLIT
20131031,65.0,56.5,0.97,76.2916666667,11.8125,67.5,KLIT
20131101,61.0,42.5,0,59.75,6.5,22.4583333333,KLIT
20131102,54.5,39.5,0,54.9166666667,8.025,15.0416666667,KLIT
20131103,51.5,39.5,0,68.5833333333,4.425,23.375,KLIT
20131104,52.5,47.0,0,79.625,3.56666666667,92.9583333333,KLIT
20131105,62.5,54.0,0,74.6666666667,8.30833333333,85.6666666667,KLIT
20131106,53.5,50.5,0.41,85.2916666667,10.7125,87.1666666667,KLIT
20131107,49.0,37.5,0,67.9583333333,5.77083333333,35.4166666667,KLIT
20131108,51.0,37.5,0,64.7916666667,4.0375,59.9166666667,KLIT
20131109,54.5,46.0,0,73.9583333333,3.65416666667,82.5416666667,KLIT
20131110,57.5,46.5,0,65.6666666667,3.9375,61.7916666667,KLIT
20131111,57.0,43.5,0,65.75,2.075,25.6666666667,KLIT
20131112,45.0,31.5,0,52.2916666667,11.1375,41.8333333333,KLIT
20131113,37.0,19.5,0,54.0416666667,3.6125,2.0,KLIT
20131114,42.5,25.0,0,55.7083333333,3.99583333333,42.5416666667,KLIT
20131115,49.0,41.0,0.06,79.2916666667,3.85416666667,94.0,KLIT
20131116,63.5,58.5,0.01,83.4583333333,11.2833333333,91.9166666667,KLIT
20131117,72.5,50.0,1.46,62.875,11.675,54.0416666667,KLIT
20131118,58.0,30.0,0,37.375,7.39583333333,27.9583333333,KLIT
20131119,50.0,28.0,0,46.875,7.2125,52.375,KLIT
20131120,50.5,34.0,0,55.625,5.92083333333,48.0416666667,KLIT
20131121,53.5,48.5,1.32,84.5833333333,2.60833333333,89.8333333333,KLIT
20131122,51.0,48.0,1.05,87.2916666667,11.0041666667,94.0,KLIT
20131123,42.0,25.5,0.1,63.4583333333,12.4833333333,83.5833333333,KLIT
20131124,29.5,15.0,0,52.5833333333,11.6208333333,77.0416666667,KLIT
20131125,33.0,25.5,0.24,78.4583333333,5.86666666667,94.0,KLIT
20131126,40.5,27.5,0.06,72.0416666667,12.4875,69.25,KLIT
20131127,32.5,15.5,0,51.5,8.01666666667,2.0,KLIT
20131128,37.0,22.5,0,62.1666666667,4.7125,31.0,KLIT
20131129,41.5,27.5,0,67.4166666667,3.12916666667,22.6666666667,KLIT
20131130,46.0,33.5,0.01,68.375,3.7,61.0833333333,KLIT
20131201,53.0,44.0,0,72.4166666667,3.32083333333,92.9583333333,KLIT
20131202,55.0,49.5,0,85.0833333333,1.87916666667,76.5,KLIT
20131203,52.5,51.0,0.01,94.625,3.65833333333,11.75,KLIT
20131204,65.0,55.0,0,77.2916666667,8.21666666667,75.2083333333,KLIT
20131205,47.0,37.5,0.3,77.0416666667,12.2958333333,94.0,KLIT
20131206,28.5,27.5,1.27,85.9166666667,12.5791666667,94.0,KLIT
20131207,22.0,16.0,0,69.375,12.775,81.3333333333,KLIT
20131208,27.0,23.0,0.01,87.2083333333,3.425,94.0,KLIT
20131209,30.5,26.5,0.04,79.5,7.82083333333,94.0,KLIT
20131210,31.0,23.5,0,70.0833333333,3.125,26.9166666667,KLIT
20131211,35.0,25.5,0,72.0,4.8125,42.1666666667,KLIT
20131212,34.0,21.5,0,62.5416666667,3.70416666667,35.7916666667,KLIT
20131213,38.0,28.5,0.57,74.0416666667,4.04166666667,88.7916666667,KLIT
20131214,41.0,33.5,0.01,79.4583333333,8.35416666667,91.9166666667,KLIT
20131215,39.5,28.0,0,61.9583333333,6.49166666667,33.7083333333,KLIT
20131216,48.5,32.0,0,55.8181818182,9.06363636364,19.0,KLIT
